Fecha,Producto,Categoria,Canal,Precio_Unitario,Costo_Unitario,Cantidad
2025-03-27,Papel Higienico,Higiene,Almacen,18000,13000,36
2025-03-27,Lavandina,Limpieza,Mayorista,4500,3000,124
2025-03-27,Lavandina,Limpieza,Mayorista,4500,3000,117
2025-03-27,Arroz 1kg,Alimentos,Supermercado,5500,4200,153
2025-03-27,Shampoo,Higiene,Mayorista,15000,11000,108
2025-03-27,Shampoo,Higiene,Almacen,15000,11000,121
2025-03-28,Galletitas,Alimentos,Mayorista,5000,3500,197
2025-03-28,Aceite 900ml,Alimentos,Almacen,12000,9500,100
2025-03-28,Shampoo,Higiene,Mayorista,15000,11000,39
2025-03-28,Arroz 1kg,Alimentos,Mayorista,5500,4200,159
2025-03-28,Aceite 900ml,Alimentos,Mayorista,12000,9500,88
2025-03-29,Papel Higienico,Higiene,Almacen,18000,13000,183
2025-03-29,Lavandina,Limpieza,Almacen,4500,3000,179
2025-03-29,Galletitas,Alimentos,Almacen,5000,3500,157
2025-03-29,Galletitas,Alimentos,Mayorista,5000,3500,54
2025-03-29,Lavandina,Limpieza,Supermercado,4500,3000,197
2025-03-29,Shampoo,Higiene,Almacen,15000,11000,28
2025-03-29,Aceite 900ml,Alimentos,Supermercado,12000,9500,133
2025-03-29,Galletitas,Alimentos,Almacen,5000,3500,91
2025-03-29,Aceite 900ml,Alimentos,Almacen,12000,9500,69
2025-03-30,Galletitas,Alimentos,Almacen,5000,3500,197
2025-03-30,Aceite 900ml,Alimentos,Almacen,12000,9500,107
2025-03-30,Lavandina,Limpieza,Almacen,4500,3000,154
2025-03-30,Papel Higienico,Higiene,Supermercado,18000,13000,135
2025-03-30,Aceite 900ml,Alimentos,Supermercado,12000,9500,117
2025-03-30,Lavandina,Limpieza,Almacen,4500,3000,37
2025-03-30,Arroz 1kg,Alimentos,Almacen,5500,4200,85
2025-03-30,Arroz 1kg,Alimentos,Mayorista,5500,4200,116
2025-03-30,Shampoo,Higiene,Supermercado,15000,11000,80
2025-03-30,Galletitas,Alimentos,Mayorista,5000,3500,83
2025-03-31,Papel Higienico,Higiene,Almacen,18000,13000,129
2025-03-31,Lavandina,Limpieza,Mayorista,4500,3000,74
2025-03-31,Papel Higienico,Higiene,Almacen,18000,13000,95
2025-03-31,Papel Higienico,Higiene,Almacen,18000,13000,116
2025-03-31,Galletitas,Alimentos,Mayorista,5000,3500,82
2025-04-01,Arroz 1kg,Alimentos,Mayorista,5500,4200,136
2025-04-01,Galletitas,Alimentos,Almacen,5000,3500,165
2025-04-01,Papel Higienico,Higiene,Almacen,18000,13000,36
2025-04-01,Galletitas,Alimentos,Supermercado,5000,3500,57
2025-04-01,Galletitas,Alimentos,Mayorista,5000,3500,54
2025-04-01,Shampoo,Higiene,Mayorista,15000,11000,69
2025-04-01,Arroz 1kg,Alimentos,Almacen,5500,4200,194
2025-04-01,Shampoo,Higiene,Mayorista,15000,11000,127
2025-04-01,Aceite 900ml,Alimentos,Supermercado,12000,9500,113
2025-04-02,Arroz 1kg,Alimentos,Mayorista,5500,4200,29
2025-04-02,Papel Higienico,Higiene,Almacen,18000,13000,156
2025-04-02,Shampoo,Higiene,Almacen,15000,11000,186
2025-04-02,Aceite 900ml,Alimentos,Mayorista,12000,9500,181
2025-04-02,Detergente,Limpieza,Supermercado,7000,5000,17
2025-04-03,Aceite 900ml,Alimentos,Mayorista,12000,9500,47
2025-04-03,Aceite 900ml,Alimentos,Mayorista,12000,9500,173
2025-04-03,Papel Higienico,Higiene,Supermercado,18000,13000,187
2025-04-03,Shampoo,Higiene,Mayorista,15000,11000,110
2025-04-03,Papel Higienico,Higiene,Almacen,18000,13000,57
2025-04-03,Detergente,Limpieza,Almacen,7000,5000,11
2025-04-04,Shampoo,Higiene,Mayorista,15000,11000,149
2025-04-04,Lavandina,Limpieza,Almacen,4500,3000,54
2025-04-04,Lavandina,Limpieza,Almacen,4500,3000,181
2025-04-04,Aceite 900ml,Alimentos,Supermercado,12000,9500,142
2025-04-04,Arroz 1kg,Alimentos,Supermercado,5500,4200,69
2025-04-04,Galletitas,Alimentos,Mayorista,5000,3500,153
2025-04-04,Papel Higienico,Higiene,Mayorista,18000,13000,21
2025-04-04,Galletitas,Alimentos,Mayorista,5000,3500,31
2025-04-04,Lavandina,Limpieza,Almacen,4500,3000,141
2025-04-05,Detergente,Limpieza,Mayorista,7000,5000,128
2025-04-05,Detergente,Limpieza,Mayorista,7000,5000,88
2025-04-05,Galletitas,Alimentos,Mayorista,5000,3500,92
2025-04-05,Arroz 1kg,Alimentos,Supermercado,5500,4200,49
2025-04-05,Galletitas,Alimentos,Almacen,5000,3500,149
2025-04-05,Galletitas,Alimentos,Supermercado,5000,3500,145
2025-04-05,Aceite 900ml,Alimentos,Supermercado,12000,9500,43
2025-04-05,Arroz 1kg,Alimentos,Supermercado,5500,4200,199
2025-04-05,Shampoo,Higiene,Almacen,15000,11000,82
2025-04-06,Papel Higienico,Higiene,Supermercado,18000,13000,172
2025-04-06,Detergente,Limpieza,Supermercado,7000,5000,190
2025-04-06,Arroz 1kg,Alimentos,Almacen,5500,4200,25
2025-04-06,Lavandina,Limpieza,Mayorista,4500,3000,130
2025-04-06,Aceite 900ml,Alimentos,Almacen,12000,9500,104
2025-04-06,Aceite 900ml,Alimentos,Almacen,12000,9500,15
2025-04-06,Aceite 900ml,Alimentos,Mayorista,12000,9500,14
2025-04-06,Galletitas,Alimentos,Mayorista,5000,3500,30
2025-04-07,Shampoo,Higiene,Mayorista,15000,11000,44
2025-04-07,Shampoo,Higiene,Mayorista,15000,11000,133
2025-04-07,Galletitas,Alimentos,Almacen,5000,3500,167
2025-04-07,Galletitas,Alimentos,Mayorista,5000,3500,106
2025-04-07,Lavandina,Limpieza,Mayorista,4500,3000,68
2025-04-08,Detergente,Limpieza,Mayorista,7000,5000,48
2025-04-08,Papel Higienico,Higiene,Supermercado,18000,13000,151
2025-04-08,Detergente,Limpieza,Supermercado,7000,5000,81
2025-04-08,Galletitas,Alimentos,Mayorista,5000,3500,26
2025-04-08,Lavandina,Limpieza,Almacen,4500,3000,139
2025-04-08,Papel Higienico,Higiene,Supermercado,18000,13000,172
2025-04-08,Lavandina,Limpieza,Supermercado,4500,3000,157
2025-04-08,Aceite 900ml,Alimentos,Supermercado,12000,9500,84
2025-04-08,Detergente,Limpieza,Supermercado,7000,5000,31
2025-04-08,Lavandina,Limpieza,Almacen,4500,3000,45
2025-04-09,Papel Higienico,Higiene,Almacen,18000,13000,195
2025-04-09,Arroz 1kg,Alimentos,Almacen,5500,4200,118
2025-04-09,Arroz 1kg,Alimentos,Almacen,5500,4200,177
2025-04-09,Arroz 1kg,Alimentos,Almacen,5500,4200,68
2025-04-09,Aceite 900ml,Alimentos,Almacen,12000,9500,92
2025-04-09,Arroz 1kg,Alimentos,Supermercado,5500,4200,145
2025-04-09,Shampoo,Higiene,Almacen,15000,11000,74
2025-04-09,Lavandina,Limpieza,Almacen,4500,3000,17
2025-04-09,Arroz 1kg,Alimentos,Mayorista,5500,4200,48
2025-04-09,Lavandina,Limpieza,Almacen,4500,3000,31
2025-04-10,Detergente,Limpieza,Almacen,7000,5000,55
2025-04-10,Lavandina,Limpieza,Almacen,4500,3000,139
2025-04-10,Aceite 900ml,Alimentos,Mayorista,12000,9500,193
2025-04-10,Lavandina,Limpieza,Mayorista,4500,3000,46
2025-04-10,Arroz 1kg,Alimentos,Supermercado,5500,4200,179
2025-04-10,Galletitas,Alimentos,Supermercado,5000,3500,113
2025-04-10,Arroz 1kg,Alimentos,Almacen,5500,4200,18
2025-04-11,Arroz 1kg,Alimentos,Almacen,5500,4200,179
2025-04-11,Galletitas,Alimentos,Almacen,5000,3500,104
2025-04-11,Arroz 1kg,Alimentos,Almacen,5500,4200,170
2025-04-11,Shampoo,Higiene,Mayorista,15000,11000,70
2025-04-11,Arroz 1kg,Alimentos,Supermercado,5500,4200,78
2025-04-11,Arroz 1kg,Alimentos,Mayorista,5500,4200,148
2025-04-11,Papel Higienico,Higiene,Supermercado,18000,13000,169
2025-04-12,Galletitas,Alimentos,Supermercado,5000,3500,166
2025-04-12,Lavandina,Limpieza,Almacen,4500,3000,152
2025-04-12,Aceite 900ml,Alimentos,Supermercado,12000,9500,145
2025-04-12,Aceite 900ml,Alimentos,Almacen,12000,9500,171
2025-04-12,Shampoo,Higiene,Supermercado,15000,11000,26
2025-04-12,Shampoo,Higiene,Mayorista,15000,11000,56
2025-04-12,Arroz 1kg,Alimentos,Supermercado,5500,4200,168
2025-04-13,Galletitas,Alimentos,Supermercado,5000,3500,142
2025-04-13,Shampoo,Higiene,Mayorista,15000,11000,34
2025-04-13,Galletitas,Alimentos,Almacen,5000,3500,72
2025-04-13,Detergente,Limpieza,Almacen,7000,5000,133
2025-04-13,Shampoo,Higiene,Mayorista,15000,11000,58
2025-04-13,Detergente,Limpieza,Almacen,7000,5000,70
2025-04-13,Lavandina,Limpieza,Almacen,4500,3000,41
2025-04-13,Shampoo,Higiene,Supermercado,15000,11000,186
2025-04-14,Detergente,Limpieza,Supermercado,7000,5000,197
2025-04-14,Galletitas,Alimentos,Mayorista,5000,3500,34
2025-04-14,Lavandina,Limpieza,Almacen,4500,3000,94
2025-04-14,Shampoo,Higiene,Mayorista,15000,11000,177
2025-04-14,Lavandina,Limpieza,Almacen,4500,3000,155
2025-04-14,Shampoo,Higiene,Almacen,15000,11000,177
2025-04-14,Lavandina,Limpieza,Supermercado,4500,3000,180
2025-04-14,Shampoo,Higiene,Almacen,15000,11000,66
2025-04-14,Aceite 900ml,Alimentos,Supermercado,12000,9500,14
2025-04-14,Detergente,Limpieza,Supermercado,7000,5000,176
2025-04-14,Arroz 1kg,Alimentos,Supermercado,5500,4200,171
2025-04-14,Detergente,Limpieza,Almacen,7000,5000,44
2025-04-15,Arroz 1kg,Alimentos,Supermercado,5500,4200,195
2025-04-15,Papel Higienico,Higiene,Mayorista,18000,13000,115
2025-04-15,Detergente,Limpieza,Almacen,7000,5000,139
2025-04-15,Aceite 900ml,Alimentos,Mayorista,12000,9500,26
2025-04-15,Detergente,Limpieza,Supermercado,7000,5000,46
2025-04-15,Detergente,Limpieza,Almacen,7000,5000,175
2025-04-15,Aceite 900ml,Alimentos,Supermercado,12000,9500,169
2025-04-15,Detergente,Limpieza,Almacen,7000,5000,59
2025-04-15,Lavandina,Limpieza,Almacen,4500,3000,11
2025-04-15,Papel Higienico,Higiene,Almacen,18000,13000,111
2025-04-15,Lavandina,Limpieza,Mayorista,4500,3000,97
2025-04-16,Galletitas,Alimentos,Mayorista,5000,3500,59
2025-04-16,Detergente,Limpieza,Supermercado,7000,5000,20
2025-04-16,Shampoo,Higiene,Mayorista,15000,11000,69
2025-04-16,Shampoo,Higiene,Supermercado,15000,11000,80
2025-04-16,Detergente,Limpieza,Mayorista,7000,5000,189
2025-04-16,Papel Higienico,Higiene,Almacen,18000,13000,36
2025-04-16,Papel Higienico,Higiene,Supermercado,18000,13000,85
2025-04-16,Lavandina,Limpieza,Mayorista,4500,3000,173
2025-04-16,Arroz 1kg,Alimentos,Almacen,5500,4200,52
2025-04-17,Papel Higienico,Higiene,Mayorista,18000,13000,129
2025-04-17,Galletitas,Alimentos,Supermercado,5000,3500,18
2025-04-17,Arroz 1kg,Alimentos,Supermercado,5500,4200,79
2025-04-17,Papel Higienico,Higiene,Mayorista,18000,13000,30
2025-04-17,Lavandina,Limpieza,Supermercado,4500,3000,187
2025-04-17,Arroz 1kg,Alimentos,Mayorista,5500,4200,24
2025-04-17,Papel Higienico,Higiene,Almacen,18000,13000,121
2025-04-17,Galletitas,Alimentos,Supermercado,5000,3500,81
2025-04-17,Shampoo,Higiene,Supermercado,15000,11000,193
2025-04-17,Arroz 1kg,Alimentos,Almacen,5500,4200,71
2025-04-17,Aceite 900ml,Alimentos,Mayorista,12000,9500,169
2025-04-18,Papel Higienico,Higiene,Mayorista,18000,13000,165
2025-04-18,Lavandina,Limpieza,Mayorista,4500,3000,22
2025-04-18,Shampoo,Higiene,Almacen,15000,11000,24
2025-04-18,Detergente,Limpieza,Mayorista,7000,5000,13
2025-04-18,Lavandina,Limpieza,Mayorista,4500,3000,143
2025-04-18,Galletitas,Alimentos,Supermercado,5000,3500,46
2025-04-18,Arroz 1kg,Alimentos,Almacen,5500,4200,121
2025-04-18,Papel Higienico,Higiene,Supermercado,18000,13000,94
2025-04-18,Galletitas,Alimentos,Mayorista,5000,3500,152
2025-04-18,Aceite 900ml,Alimentos,Almacen,12000,9500,119
2025-04-18,Galletitas,Alimentos,Mayorista,5000,3500,67
2025-04-19,Aceite 900ml,Alimentos,Almacen,12000,9500,16
2025-04-19,Arroz 1kg,Alimentos,Supermercado,5500,4200,51
2025-04-19,Shampoo,Higiene,Almacen,15000,11000,146
2025-04-19,Aceite 900ml,Alimentos,Almacen,12000,9500,162
2025-04-19,Shampoo,Higiene,Almacen,15000,11000,83
2025-04-19,Galletitas,Alimentos,Mayorista,5000,3500,18
2025-04-20,Galletitas,Alimentos,Almacen,5000,3500,193
2025-04-20,Arroz 1kg,Alimentos,Almacen,5500,4200,189
2025-04-20,Lavandina,Limpieza,Mayorista,4500,3000,137
2025-04-20,Aceite 900ml,Alimentos,Supermercado,12000,9500,147
2025-04-20,Aceite 900ml,Alimentos,Supermercado,12000,9500,122
2025-04-21,Aceite 900ml,Alimentos,Almacen,12000,9500,136
2025-04-21,Shampoo,Higiene,Mayorista,15000,11000,48
2025-04-21,Galletitas,Alimentos,Mayorista,5000,3500,129
2025-04-21,Arroz 1kg,Alimentos,Almacen,5500,4200,98
2025-04-21,Arroz 1kg,Alimentos,Almacen,5500,4200,92
2025-04-21,Lavandina,Limpieza,Supermercado,4500,3000,122
2025-04-21,Shampoo,Higiene,Supermercado,15000,11000,89
2025-04-21,Lavandina,Limpieza,Mayorista,4500,3000,17
2025-04-22,Arroz 1kg,Alimentos,Mayorista,5500,4200,112
2025-04-22,Shampoo,Higiene,Supermercado,15000,11000,29
2025-04-22,Aceite 900ml,Alimentos,Supermercado,12000,9500,75
2025-04-22,Detergente,Limpieza,Almacen,7000,5000,106
2025-04-22,Papel Higienico,Higiene,Mayorista,18000,13000,16
2025-04-23,Arroz 1kg,Alimentos,Mayorista,5500,4200,130
2025-04-23,Lavandina,Limpieza,Almacen,4500,3000,99
2025-04-23,Detergente,Limpieza,Mayorista,7000,5000,67
2025-04-23,Detergente,Limpieza,Mayorista,7000,5000,101
2025-04-23,Detergente,Limpieza,Supermercado,7000,5000,15
2025-04-23,Papel Higienico,Higiene,Almacen,18000,13000,70
2025-04-23,Aceite 900ml,Alimentos,Almacen,12000,9500,19
2025-04-23,Shampoo,Higiene,Supermercado,15000,11000,33
2025-04-23,Aceite 900ml,Alimentos,Almacen,12000,9500,98
2025-04-23,Galletitas,Alimentos,Mayorista,5000,3500,24
2025-04-23,Arroz 1kg,Alimentos,Mayorista,5500,4200,200
2025-04-23,Arroz 1kg,Alimentos,Mayorista,5500,4200,32
2025-04-24,Lavandina,Limpieza,Almacen,4500,3000,57
2025-04-24,Galletitas,Alimentos,Almacen,5000,3500,122
2025-04-24,Papel Higienico,Higiene,Almacen,18000,13000,155
2025-04-24,Lavandina,Limpieza,Mayorista,4500,3000,93
2025-04-24,Arroz 1kg,Alimentos,Mayorista,5500,4200,100
2025-04-24,Papel Higienico,Higiene,Mayorista,18000,13000,18
2025-04-24,Aceite 900ml,Alimentos,Almacen,12000,9500,26
2025-04-24,Aceite 900ml,Alimentos,Mayorista,12000,9500,164
2025-04-24,Aceite 900ml,Alimentos,Almacen,12000,9500,126
2025-04-24,Arroz 1kg,Alimentos,Supermercado,5500,4200,144
2025-04-24,Arroz 1kg,Alimentos,Almacen,5500,4200,126
2025-04-24,Arroz 1kg,Alimentos,Almacen,5500,4200,110
2025-04-25,Aceite 900ml,Alimentos,Supermercado,12000,9500,126
2025-04-25,Detergente,Limpieza,Supermercado,7000,5000,189
2025-04-25,Papel Higienico,Higiene,Almacen,18000,13000,28
2025-04-25,Aceite 900ml,Alimentos,Almacen,12000,9500,129
2025-04-25,Shampoo,Higiene,Supermercado,15000,11000,182
2025-04-26,Lavandina,Limpieza,Supermercado,4500,3000,124
2025-04-26,Shampoo,Higiene,Mayorista,15000,11000,190
2025-04-26,Detergente,Limpieza,Supermercado,7000,5000,162
2025-04-26,Lavandina,Limpieza,Almacen,4500,3000,87
2025-04-26,Lavandina,Limpieza,Mayorista,4500,3000,27
2025-04-26,Shampoo,Higiene,Almacen,15000,11000,100
2025-04-26,Aceite 900ml,Alimentos,Mayorista,12000,9500,192
2025-04-26,Papel Higienico,Higiene,Almacen,18000,13000,181
2025-04-26,Papel Higienico,Higiene,Supermercado,18000,13000,178
2025-04-27,Shampoo,Higiene,Almacen,15000,11000,42
2025-04-27,Detergente,Limpieza,Almacen,7000,5000,97
2025-04-27,Shampoo,Higiene,Supermercado,15000,11000,63
2025-04-27,Galletitas,Alimentos,Mayorista,5000,3500,162
2025-04-27,Aceite 900ml,Alimentos,Almacen,12000,9500,31
2025-04-28,Lavandina,Limpieza,Almacen,4500,3000,112
2025-04-28,Aceite 900ml,Alimentos,Mayorista,12000,9500,188
2025-04-28,Lavandina,Limpieza,Almacen,4500,3000,110
2025-04-28,Papel Higienico,Higiene,Almacen,18000,13000,159
2025-04-28,Galletitas,Alimentos,Mayorista,5000,3500,34
2025-04-28,Detergente,Limpieza,Supermercado,7000,5000,88
2025-04-28,Papel Higienico,Higiene,Mayorista,18000,13000,155
2025-04-28,Detergente,Limpieza,Mayorista,7000,5000,75
2025-04-28,Detergente,Limpieza,Supermercado,7000,5000,36
2025-04-28,Lavandina,Limpieza,Supermercado,4500,3000,78
2025-04-29,Shampoo,Higiene,Mayorista,15000,11000,69
2025-04-29,Galletitas,Alimentos,Mayorista,5000,3500,97
2025-04-29,Detergente,Limpieza,Mayorista,7000,5000,125
2025-04-29,Papel Higienico,Higiene,Supermercado,18000,13000,187
2025-04-29,Lavandina,Limpieza,Supermercado,4500,3000,172
2025-04-29,Papel Higienico,Higiene,Mayorista,18000,13000,88
2025-04-29,Lavandina,Limpieza,Supermercado,4500,3000,26
2025-04-29,Galletitas,Alimentos,Supermercado,5000,3500,49
2025-04-29,Aceite 900ml,Alimentos,Mayorista,12000,9500,32
2025-04-30,Detergente,Limpieza,Supermercado,7000,5000,120
2025-04-30,Aceite 900ml,Alimentos,Almacen,12000,9500,18
2025-04-30,Detergente,Limpieza,Supermercado,7000,5000,77
2025-04-30,Papel Higienico,Higiene,Supermercado,18000,13000,118
2025-04-30,Detergente,Limpieza,Almacen,7000,5000,108
2025-04-30,Arroz 1kg,Alimentos,Supermercado,5500,4200,79
2025-04-30,Galletitas,Alimentos,Supermercado,5000,3500,195
2025-04-30,Detergente,Limpieza,Mayorista,7000,5000,193
2025-04-30,Galletitas,Alimentos,Almacen,5000,3500,17
2025-04-30,Arroz 1kg,Alimentos,Supermercado,5500,4200,140
2025-05-01,Aceite 900ml,Alimentos,Almacen,12000,9500,149
2025-05-01,Detergente,Limpieza,Supermercado,7000,5000,107
2025-05-01,Galletitas,Alimentos,Almacen,5000,3500,148
2025-05-01,Papel Higienico,Higiene,Almacen,18000,13000,127
2025-05-01,Detergente,Limpieza,Mayorista,7000,5000,24
2025-05-01,Galletitas,Alimentos,Almacen,5000,3500,125
2025-05-01,Arroz 1kg,Alimentos,Supermercado,5500,4200,129
2025-05-01,Papel Higienico,Higiene,Almacen,18000,13000,76
2025-05-02,Detergente,Limpieza,Almacen,7000,5000,73
2025-05-02,Galletitas,Alimentos,Almacen,5000,3500,158
2025-05-02,Papel Higienico,Higiene,Mayorista,18000,13000,168
2025-05-02,Detergente,Limpieza,Almacen,7000,5000,98
2025-05-02,Detergente,Limpieza,Almacen,7000,5000,37
2025-05-02,Aceite 900ml,Alimentos,Supermercado,12000,9500,47
2025-05-02,Papel Higienico,Higiene,Supermercado,18000,13000,200
2025-05-02,Lavandina,Limpieza,Supermercado,4500,3000,99
2025-05-02,Galletitas,Alimentos,Almacen,5000,3500,83
2025-05-02,Galletitas,Alimentos,Mayorista,5000,3500,54
2025-05-02,Lavandina,Limpieza,Almacen,4500,3000,27
2025-05-02,Galletitas,Alimentos,Supermercado,5000,3500,92
2025-05-03,Shampoo,Higiene,Almacen,15000,11000,182
2025-05-03,Aceite 900ml,Alimentos,Mayorista,12000,9500,73
2025-05-03,Papel Higienico,Higiene,Mayorista,18000,13000,155
2025-05-03,Galletitas,Alimentos,Mayorista,5000,3500,38
2025-05-03,Arroz 1kg,Alimentos,Supermercado,5500,4200,124
2025-05-03,Arroz 1kg,Alimentos,Supermercado,5500,4200,128
2025-05-03,Shampoo,Higiene,Supermercado,15000,11000,106
2025-05-03,Lavandina,Limpieza,Almacen,4500,3000,33
2025-05-03,Arroz 1kg,Alimentos,Mayorista,5500,4200,79
2025-05-03,Papel Higienico,Higiene,Mayorista,18000,13000,164
2025-05-03,Shampoo,Higiene,Mayorista,15000,11000,31
2025-05-03,Lavandina,Limpieza,Mayorista,4500,3000,102
2025-05-04,Papel Higienico,Higiene,Almacen,18000,13000,127
2025-05-04,Arroz 1kg,Alimentos,Almacen,5500,4200,66
2025-05-04,Papel Higienico,Higiene,Almacen,18000,13000,165
2025-05-04,Arroz 1kg,Alimentos,Mayorista,5500,4200,179
2025-05-04,Lavandina,Limpieza,Mayorista,4500,3000,140
2025-05-05,Galletitas,Alimentos,Almacen,5000,3500,113
2025-05-05,Papel Higienico,Higiene,Supermercado,18000,13000,68
2025-05-05,Detergente,Limpieza,Supermercado,7000,5000,156
2025-05-05,Lavandina,Limpieza,Supermercado,4500,3000,173
2025-05-05,Detergente,Limpieza,Supermercado,7000,5000,142
2025-05-05,Papel Higienico,Higiene,Supermercado,18000,13000,76
2025-05-06,Arroz 1kg,Alimentos,Mayorista,5500,4200,103
2025-05-06,Papel Higienico,Higiene,Supermercado,18000,13000,20
2025-05-06,Arroz 1kg,Alimentos,Mayorista,5500,4200,54
2025-05-06,Lavandina,Limpieza,Mayorista,4500,3000,133
2025-05-06,Papel Higienico,Higiene,Almacen,18000,13000,183
2025-05-06,Lavandina,Limpieza,Almacen,4500,3000,183
2025-05-06,Papel Higienico,Higiene,Almacen,18000,13000,32
2025-05-06,Shampoo,Higiene,Mayorista,15000,11000,186
2025-05-06,Galletitas,Alimentos,Mayorista,5000,3500,125
2025-05-06,Aceite 900ml,Alimentos,Supermercado,12000,9500,72
2025-05-06,Detergente,Limpieza,Supermercado,7000,5000,161
2025-05-07,Galletitas,Alimentos,Almacen,5000,3500,106
2025-05-07,Aceite 900ml,Alimentos,Mayorista,12000,9500,179
2025-05-07,Lavandina,Limpieza,Almacen,4500,3000,162
2025-05-07,Arroz 1kg,Alimentos,Almacen,5500,4200,183
2025-05-07,Lavandina,Limpieza,Mayorista,4500,3000,132
2025-05-07,Aceite 900ml,Alimentos,Supermercado,12000,9500,50
2025-05-07,Aceite 900ml,Alimentos,Almacen,12000,9500,49
2025-05-07,Detergente,Limpieza,Almacen,7000,5000,130
2025-05-07,Detergente,Limpieza,Supermercado,7000,5000,31
2025-05-07,Papel Higienico,Higiene,Supermercado,18000,13000,42
2025-05-08,Papel Higienico,Higiene,Mayorista,18000,13000,189
2025-05-08,Arroz 1kg,Alimentos,Almacen,5500,4200,102
2025-05-08,Galletitas,Alimentos,Supermercado,5000,3500,174
2025-05-08,Detergente,Limpieza,Mayorista,7000,5000,30
2025-05-08,Galletitas,Alimentos,Almacen,5000,3500,199
2025-05-08,Arroz 1kg,Alimentos,Supermercado,5500,4200,189
2025-05-09,Aceite 900ml,Alimentos,Mayorista,12000,9500,94
2025-05-09,Galletitas,Alimentos,Almacen,5000,3500,24
2025-05-09,Aceite 900ml,Alimentos,Mayorista,12000,9500,36
2025-05-09,Lavandina,Limpieza,Almacen,4500,3000,116
2025-05-09,Detergente,Limpieza,Supermercado,7000,5000,182
2025-05-09,Galletitas,Alimentos,Almacen,5000,3500,112
2025-05-09,Galletitas,Alimentos,Mayorista,5000,3500,168
2025-05-10,Arroz 1kg,Alimentos,Supermercado,5500,4200,119
2025-05-10,Galletitas,Alimentos,Almacen,5000,3500,89
2025-05-10,Galletitas,Alimentos,Almacen,5000,3500,150
2025-05-10,Aceite 900ml,Alimentos,Supermercado,12000,9500,34
2025-05-10,Aceite 900ml,Alimentos,Supermercado,12000,9500,22
2025-05-10,Aceite 900ml,Alimentos,Mayorista,12000,9500,21
2025-05-10,Papel Higienico,Higiene,Almacen,18000,13000,34
2025-05-10,Shampoo,Higiene,Mayorista,15000,11000,175
2025-05-10,Detergente,Limpieza,Supermercado,7000,5000,109
2025-05-11,Lavandina,Limpieza,Mayorista,4500,3000,112
2025-05-11,Shampoo,Higiene,Supermercado,15000,11000,96
2025-05-11,Arroz 1kg,Alimentos,Mayorista,5500,4200,180
2025-05-11,Galletitas,Alimentos,Supermercado,5000,3500,28
2025-05-11,Shampoo,Higiene,Almacen,15000,11000,56
2025-05-11,Galletitas,Alimentos,Supermercado,5000,3500,99
2025-05-11,Detergente,Limpieza,Almacen,7000,5000,117
2025-05-11,Papel Higienico,Higiene,Mayorista,18000,13000,110
2025-05-11,Papel Higienico,Higiene,Mayorista,18000,13000,24
2025-05-12,Shampoo,Higiene,Supermercado,15000,11000,190
2025-05-12,Detergente,Limpieza,Mayorista,7000,5000,132
2025-05-12,Galletitas,Alimentos,Mayorista,5000,3500,119
2025-05-12,Lavandina,Limpieza,Mayorista,4500,3000,57
2025-05-12,Lavandina,Limpieza,Supermercado,4500,3000,37
2025-05-12,Galletitas,Alimentos,Almacen,5000,3500,109
